CostoDespachoId,Comuna,Valor,Pmin,Pmax,Nombre Comuna,numberID
11225,1468,428,21,50,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11226,1468,334,51,100,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11227,1468,260,101,200,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11228,1468,202,201,400,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11229,1468,181,401,600,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11230,1468,152,601,1000,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11231,1468,127,1001,2000,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11232,1468,95,2001,3500,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11233,1468,83,3501,5000,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11234,1468,59,5001,10000,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11235,1468,48,10001,18000,SAN ALFONSO (RM Región Metropolitana de Santiago),1567
11236,1469,4109,0,3,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11237,1469,966,"3,1",6,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11238,1469,773,"6,1",10,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11239,1469,654,"10,1",20,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11240,1469,428,21,50,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11241,1469,334,51,100,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11242,1469,260,101,200,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11243,1469,202,201,400,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11244,1469,181,401,600,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11245,1469,152,601,1000,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11246,1469,127,1001,2000,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11247,1469,95,2001,3500,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11248,1469,83,3501,5000,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11249,1469,59,5001,10000,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11250,1469,48,10001,18000,SAN GABRIEL (RM Región Metropolitana de Santiago),1568
11251,1470,4109,0,3,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11252,1470,966,"3,1",6,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11253,1470,773,"6,1",10,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11254,1470,654,"10,1",20,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11255,1470,428,21,50,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11256,1470,334,51,100,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11257,1470,260,101,200,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11258,1470,202,201,400,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11259,1470,181,401,600,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11260,1470,152,601,1000,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11261,1470,127,1001,2000,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11262,1470,95,2001,3500,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11263,1470,83,3501,5000,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11264,1470,59,5001,10000,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11265,1470,48,10001,18000,SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago),1569
11266,1471,4109,0,3,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11267,1471,966,"3,1",6,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11268,1471,773,"6,1",10,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11269,1471,654,"10,1",20,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11270,1471,428,21,50,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11271,1471,334,51,100,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11272,1471,260,101,200,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11273,1471,202,201,400,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11274,1471,181,401,600,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11275,1471,152,601,1000,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11276,1471,127,1001,2000,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11277,1471,95,2001,3500,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11278,1471,83,3501,5000,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11279,1471,59,5001,10000,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11280,1471,48,10001,18000,SAN PEDRO (RM Región Metropolitana de Santiago),1570
11281,1472,4109,0,3,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11282,1472,966,"3,1",6,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11283,1472,773,"6,1",10,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11284,1472,654,"10,1",20,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11285,1472,428,21,50,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11286,1472,334,51,100,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11287,1472,260,101,200,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11288,1472,202,201,400,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11289,1472,181,401,600,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11290,1472,152,601,1000,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11291,1472,127,1001,2000,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11292,1472,95,2001,3500,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11293,1472,83,3501,5000,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11294,1472,59,5001,10000,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11295,1472,48,10001,18000,TRES FUERTES (RM Región Metropolitana de Santiago),1571
11296,1473,4109,0,3,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11297,1473,966,"3,1",6,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11298,1473,773,"6,1",10,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11299,1473,654,"10,1",20,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11300,1473,428,21,50,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11301,1473,334,51,100,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11302,1473,260,101,200,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11303,1473,202,201,400,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11304,1473,181,401,600,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11305,1473,152,601,1000,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11306,1473,127,1001,2000,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11307,1473,95,2001,3500,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11308,1473,83,3501,5000,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11309,1473,59,5001,10000,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11310,1473,48,10001,18000,VILLA DEL VALLE (RM Región Metropolitana de Santiago),1572
11311,1474,15437,0,3,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11312,1474,2911,"3,1",6,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11313,1474,2884,"6,1",10,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11314,1474,2869,"10,1",20,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11315,1474,2863,21,50,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11316,1474,2861,51,100,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11317,1474,2860,101,200,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11318,1474,2859,201,400,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11319,1474,2859,401,600,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11320,1474,2859,601,1000,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11321,1474,2856,1001,2000,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11322,1474,2856,2001,3500,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11323,1474,2856,3501,5000,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11324,1474,2856,5001,10000,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11325,1474,2856,10001,18000,EL MEMBRILLO (RM Región Metropolitana de Santiago),1573
11326,1475,15437,0,3,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11327,1475,2911,"3,1",6,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11328,1475,2884,"6,1",10,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11329,1475,2869,"10,1",20,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11330,1475,2863,21,50,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11331,1475,2861,51,100,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11332,1475,2860,101,200,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11333,1475,2859,201,400,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11334,1475,2859,401,600,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11335,1475,2859,601,1000,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11336,1475,2856,1001,2000,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11337,1475,2856,2001,3500,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11338,1475,2856,3501,5000,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11339,1475,2856,5001,10000,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11340,1475,2856,10001,18000,GUARDIA VIEJA (RM Región Metropolitana de Santiago),1574
11341,1476,15437,0,3,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11342,1476,2911,"3,1",6,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11343,1476,2884,"6,1",10,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11344,1476,2869,"10,1",20,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11345,1476,2863,21,50,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11346,1476,2861,51,100,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11347,1476,2860,101,200,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11348,1476,2859,201,400,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11349,1476,2859,401,600,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11350,1476,2859,601,1000,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11351,1476,2856,1001,2000,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11352,1476,2856,2001,3500,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11353,1476,2856,3501,5000,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11354,1476,2856,5001,10000,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11355,1476,2856,10001,18000,ISLA DE PASCUA (RM Región Metropolitana de Santiago),1575
11356,1477,15437,0,3,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11357,1477,2911,"3,1",6,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11358,1477,2884,"6,1",10,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11359,1477,2869,"10,1",20,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11360,1477,2863,21,50,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11361,1477,2861,51,100,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11362,1477,2860,101,200,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11363,1477,2859,201,400,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11364,1477,2859,401,600,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11365,1477,2859,601,1000,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11366,1477,2856,1001,2000,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11367,1477,2856,2001,3500,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11368,1477,2856,3501,5000,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11369,1477,2856,5001,10000,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11370,1477,2856,10001,18000,ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago),1576
11371,1478,15437,0,3,LA CRUZ (RM Región Metropolitana de Santiago),1577
11372,1478,2911,"3,1",6,LA CRUZ (RM Región Metropolitana de Santiago),1577
11373,1478,2884,"6,1",10,LA CRUZ (RM Región Metropolitana de Santiago),1577
11374,1478,2869,"10,1",20,LA CRUZ (RM Región Metropolitana de Santiago),1577
11375,1478,2863,21,50,LA CRUZ (RM Región Metropolitana de Santiago),1577
11376,1478,2861,51,100,LA CRUZ (RM Región Metropolitana de Santiago),1577
11377,1478,2860,101,200,LA CRUZ (RM Región Metropolitana de Santiago),1577
11378,1478,2859,201,400,LA CRUZ (RM Región Metropolitana de Santiago),1577
11379,1478,2859,401,600,LA CRUZ (RM Región Metropolitana de Santiago),1577
11380,1478,2859,601,1000,LA CRUZ (RM Región Metropolitana de Santiago),1577
11381,1478,2856,1001,2000,LA CRUZ (RM Región Metropolitana de Santiago),1577
11382,1478,2856,2001,3500,LA CRUZ (RM Región Metropolitana de Santiago),1577
11383,1478,2856,3501,5000,LA CRUZ (RM Región Metropolitana de Santiago),1577
11384,1478,2856,5001,10000,LA CRUZ (RM Región Metropolitana de Santiago),1577
11385,1478,2856,10001,18000,LA CRUZ (RM Región Metropolitana de Santiago),1577
11386,1479,15437,0,3,SALADILLO (RM Región Metropolitana de Santiago),1578
11387,1479,2911,"3,1",6,SALADILLO (RM Región Metropolitana de Santiago),1578
11388,1479,2884,"6,1",10,SALADILLO (RM Región Metropolitana de Santiago),1578
11389,1479,2869,"10,1",20,SALADILLO (RM Región Metropolitana de Santiago),1578
11390,1479,2863,21,50,SALADILLO (RM Región Metropolitana de Santiago),1578
11391,1479,2861,51,100,SALADILLO (RM Región Metropolitana de Santiago),1578
11392,1479,2860,101,200,SALADILLO (RM Región Metropolitana de Santiago),1578
11393,1479,2859,201,400,SALADILLO (RM Región Metropolitana de Santiago),1578
11394,1479,2859,401,600,SALADILLO (RM Región Metropolitana de Santiago),1578
11395,1479,2859,601,1000,SALADILLO (RM Región Metropolitana de Santiago),1578
11396,1479,2856,1001,2000,SALADILLO (RM Región Metropolitana de Santiago),1578
11397,1479,2856,2001,3500,SALADILLO (RM Región Metropolitana de Santiago),1578
11398,1479,2856,3501,5000,SALADILLO (RM Región Metropolitana de Santiago),1578
11399,1479,2856,5001,10000,SALADILLO (RM Región Metropolitana de Santiago),1578
11400,1479,2856,10001,18000,SALADILLO (RM Región Metropolitana de Santiago),1578
11401,560,2358,0,3,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11402,560,525,"3,1",6,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11403,560,449,"6,1",10,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11404,560,347,"10,1",20,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11405,560,247,21,50,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11406,560,190,51,100,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11407,560,157,101,200,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11408,560,125,201,400,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11409,560,114,401,600,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11410,560,101,601,1000,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11411,560,90,1001,2000,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11412,560,76,2001,3500,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11413,560,71,3501,5000,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11414,560,58,5001,10000,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11415,560,54,10001,18000,RANCAGUA (VI Región del Libertador General Bernardo O'Higgins),659
11416,561,3414,0,3,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11417,561,787,"3,1",6,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11418,561,646,"6,1",10,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11419,561,552,"10,1",20,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11420,561,371,21,50,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11421,561,288,51,100,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11422,561,239,101,200,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11423,561,190,201,400,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11424,561,174,401,600,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11425,561,150,601,1000,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11426,561,129,1001,2000,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11427,561,105,2001,3500,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11428,561,95,3501,5000,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11429,561,76,5001,10000,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11430,561,66,10001,18000,CERRILLOS (VI Región del Libertador General Bernardo O'Higgins),660
11431,562,3414,0,3,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11432,562,787,"3,1",6,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11433,562,646,"6,1",10,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11434,562,552,"10,1",20,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11435,562,371,21,50,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11436,562,288,51,100,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11437,562,239,101,200,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
11438,562,190,201,400,LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins),661
